0,neg,neu,pos
fim,0,0.13184,0.034834
festival,0,0.28017,0.053165
faz,0,0,0
fabulous,0,0.074335,0.092335
exams,0,0.28622,0.047111
everywhere,0.04075,0.20742,0.085167
estas,0.024084,0.26958,0.039667
ella,0,0.33333,0
dulu,0,0,0
direction,0,0.26433,0.069
dies,0.031055,0.30228,0
cutest,0.042722,0.18564,0.10497
completely,0.059792,0.22592,0.047625
changed,0,0.28547,0.047861
centre,0.020194,0.26225,0.050889
celebration,0,0.30333,0.03
catch,0,0.14892,0.01775
business,0.0088335,0.3245,0
boston,0.0085835,0.15809,0
bob,0.038972,0.27386,0.0205
beloved,0.027334,0.10558,0.03375
bella,0.00475,0.29379,0.03475
attention,0,0,0
alegria,0.10367,0.22967,0
add,0,0,0
across,0.010167,0.30679,0.016334
^.^,0,0.124,0.042667
\uff09,0,0.16667,0
\ue411,0.019944,0.28383,0.029556
\ue056,0.017167,0.25748,0.058688
\ue022,0.0056665,0.28683,0.040834
\u3011,0,0,0
\u3010,0,0,0
\u0e1e,0,0.057333,0.10933
\u0e08,0.047,0.10033,0.019333
\u0430,0.0068889,0.13239,0.027389
D:,0.030083,0.23291,0.070333
. . .,0,0.2475,0.085835
#your,0,0.16667,0
#xbox,0,0,1
#wife,0,0.16667,0
#wait,0,0,1
#tshirt,0,0,1
#tasty,0,0,1
#sydney,0,0,1
#stop,1,0,0
#spb,0,0,1
#southafrica,0,0,1
#sing,0,0,1
#shot,0,0,1
#scene,1,0,0
#salad,0,0,1
#sadbuttrue,0,0,1
#rp,0,0,1
#q8,0,0,1
#pup,1,0,0
#packing,0,0,1
#october,0,0,1
#obama,0,0.33333,0
#nikon,0,0,1
#nfl,1,0,0
#newlook,0,0,1
#neverforget,0,0,1
#milano,0,0.16667,0
#midnight,0,0,1
#lover,0,0,1
#loneliness,0,0,0
#landscape,0,0,1
#jordan,0,0,1
#jealous,0,0.16667,0
#jakarta,0,0,1
#its,0,0,1
#italian,0,0,1
#italia,0,0,1
#instadroid,0,0,1
#instacat,0,0.16667,0
#ily,0,0,1
#iloveit,0,0,1
#hiphop,1,0,0
#happyhalloween,0,0,1
#grandma,0,0,1
#get,0,0,1
#fans,1,0,0
#europe,1,0,0
#edm,0,0,0
#edit,0,0.16667,0
#dying,1,0,0
#depress,1,0,0
#cuddle,0,0,1
#cream,0,0,1
#chile,0,0,1
#case,0,0,1
#caracas,0,0,1
#browneyes,0,0,1
#bedtime,0,0,1
#beautifulday,0,0,1
#beatiful,0,0,1
#bangkok,0,0,1
#banana,0,0,1
#are,1,0,0
#angels,0,0,1
#android,0,0,1
#africa,1,0,0
#19,0,0,1
zoo,0.015722,0.298,0.019611
wont,0.017667,0.1215,0.0275
where's,0,0.15125,0.015417
we'll,0.065165,0.1015,0
voice,0,0.1194,0.047267
visiting,0.044667,0.214,0.074667
trop,0,0.16667,0
tout,0.0205,0.24067,0.072083
throw,0,0.24258,0.09075
tempo,0,0.27216,0.061167
teacher,0.0375,0.21683,0.079
t-shirt,0,0.082667,0.084
stephen,0,0,0
sono,0,0.094222,0.072444
skin,0,0.29717,0.036166
seja,0,0.16667,0
sei,0.010667,0.26547,0.057195
secret,0.0075555,0.13406,0.025056
reasons,0,0.25766,0.075667
qu\u00e9,0,0,0
problems,0.027,0.13967,0
problem,0.045778,0.10605,0.014889
pre,0.024333,0.122,0.020333
pieces,0.027567,0.23742,0.06835
pick,0.0565,0.1685,0.10833
pants,0.013333,0.19167,0.12833
nyc,0.006625,0.13296,0.027083
notice,0,0.26867,0.064667
noches,0.066667,0.1,0
national,0.054,0.21856,0.06078
mucho,0,0,0
mim,0.01375,0.31958,0
michael,0.019417,0.27669,0.037222
miami,0,0.21866,0.11467
mexico,0,0.28256,0.050778
merci,0,0.14528,0.021389
mega,0.04425,0.23864,0.050445
mal,0,0.107,0.059665
list,0.15058,0.17783,0.005
life's,0.014389,0.21805,0.10094
lazy,0.054139,0.24042,0.038722
kisses,0.01025,0.16342,0.15967
journey,0.018055,0.29506,0.020222
join,0,0.20716,0.12617
john,0.014084,0.291,0.02825
isso,0,0,0
hermosa,0,0.33333,0
health,0.01625,0.234,0.083084
headed,0.015666,0.2525,0.065333
handsome,0,0.17211,0.16122
ground,0.03025,0.25825,0.044917
grateful,0,0.12058,0.046083
goodness,0.014167,0.17633,0.14283
gives,0.0085833,0.20454,0.12021
fruit,0,0.13583,0.030833
france,0.018,0.27503,0.040306
five,0,0.31179,0.021542
fine,0,0.15093,0.015733
enfin,0.0105,0.1195,0.0365
doggy,0.025222,0.2551,0.053014
describe,0,0.33333,0
course,0.008125,0.25283,0.072375
cada,0,0.11617,0.0505
bisa,0.051667,0.2425,0.039166
amiga,0,0.124,0.042667
actor,0,0.093,0.073665
\u2b50,0,0,0
\u0e44\u0e14,0.0066665,0.26923,0.05735
\u0441\u0435\u0433\u043e\u0434\u043d\u044f,0,0.12495,0.041722
\u00a9,0,0.31217,0.021167
22,0.014042,0.14566,0.0069585
#youtube,0,0,0
#wishes,0,0,1
#wacky,1,0,0
#viernes,0,0.16667,0
#valentine,0,0,0
#tummy,0,0,1
#tristeza,0,0.16667,0
#thank,0,0,1
#tflers,0,0,0
#test,0,0,1
#tequila,0,0,1
#teddybear,0,0.33333,0
#tarde,0,0.16667,0
#talk,0,0,1
#surf,0,0,1
#suicide,1,0,0
#studying,0,0,1
#strange,0,0,1
#stars,0,0,1
#springbreak,0,0,0
#sony,0,0,1
#skirt,0,0,1
#sinfiltro,0,0,1
#silver,0,0,1
#siblings,0,0,1
#shoot,1,0,0
#shocked,0,0,0
#romantic,0,0,1
#retweet,0,0.16667,0
#retrica,0,0,0
#restaurant,0,0.16667,0
#read,0,0,1
#rayban,0,0,1
#rabbit,0,0,1
#prayforboston,0,0,0
#pop,0,0,1
#poetry,0,0,1
#piercings,1,0,0
#pie,0,0,1
#perfection,0,0,1
#oreo,0,0,1
#newyearseve,0,0,1
#narsis,0,0,1
#melbourne,0,0,1
#marriage,0,0,1
#made,1,0,0
#lovelovelove,0,0,1
#lovelove,0,0,0
#likeback,0,0,1
#kind,0,0,1
#instanesia,1,0,0
#instagramer,0,0,1
#instadog,0,0,1
#horses,0,0.16667,0
#homemade,0,0,1
#harrystyles,0,0,1
#hairstyle,0,0,1
#gutted,0,0,1
#greeneyes,1,0,0
#grass,0,0,1
#goth,0,0,1
#got,0,0,1
#from,0,0,1
#fridaynight,0,0.16667,0
#flag,0,0,1
#festa,0,0,1
#fast,0,0,0
#fairytail,0,0,0
#drugs,1,0,0
#disneyland,0,0,1
#dimples,0,0,1
#congrats,0,0,1
#classic,0,0,1
#cheeky,0,0,1
#celebrations,0,0,1
#cancer,1,0,0
#cali,0,0,1
#bus,1,0,0
#buddy,0,0,1
#bubbles,1,0,0
#braziliangirl,0,0,1
#boss,0,0,1
#bliss,0,0,1
#blessings,0,0,1
#better,0,0,1
#bandung,1,0,0
#away,0,0,1
#asia,0,0.33333,0
#argentina,0,0,0
#allsmiles,0,0,1
#\u0441\u0447\u0430\u0441\u0442\u044c\u0435,0,0.16667,0
#24,0,0.16667,0
#20,0,0,1
#12,0,0,1
youth,0,0.10416,0.0625
yours,0.011333,0.2275,0.0945
yellow,0,0.23504,0.098292
yard,0.0023334,0.22208,0.10892
we've,0.019666,0.23271,0.080959
wala,0.016667,0.083333,0.066667
village,0,0.1205,0.046167
version,0.0071665,0.27033,0.055835
ultimo,0,0.16667,0
tus,0,0,0
track,0.012084,0.29625,0.025
tips,0,0.10225,0.064415
tiene,0.0735,0.24541,0.014417
terrible,0.0185,0.165,0.14983
terminal,0.0085835,0.281,0.04375
tells,0.014667,0.10834,0.043666
tear,0.031584,0.29154,0.010209
suis,0,0.15709,0.0095835
studying,0.011083,0.25906,0.063194
stopped,0.056165,0.09625,0.014334
socks,0,0.27839,0.054945
simply,0,0,0
sight,0.056584,0.23869,0.0381
sigh,0.030583,0.2245,0.07825
sabe,0,0.33333,0
raining,0,0.074917,0.09175
queen,0.017417,0.109,0.04025
project,0.011542,0.12308,0.032
plaza,0,0.261,0.072333
player,0.0255,0.14117,0
package,0,0.11622,0.050445
pack,0,0.10089,0.065778
online,0.021944,0.24967,0.061722
olha,0,0.29867,0.034667
nowadays,0,0.30467,0.028667
nearly,0,0.276,0.057333
mug,0.017167,0.1495,0
mio,0,0.14167,0.025
miles,0,0.15917,0.0075
mike,0.0050415,0.14846,0.013166
march,0.013834,0.29058,0.028917
mar,0,0.14033,0.026333
locked,0.052389,0.24878,0.032222
learning,0.021611,0.11883,0.026222
killing,0.052415,0.10541,0.0088335
kami,0,0.33333,0
issue,0.028722,0.26889,0.035722
ipod,0.020778,0.29174,0.020852
inn,0.020633,0.25571,0.056989
honestly,0,0.22133,0.112
history,0.035167,0.26667,0.0315
hawaii,0,0.13542,0.03125
hates,0.06275,0.27058,0
hacer,0,0,0
grill,0,0.18067,0.15267
gold,0.007722,0.25089,0.074722
friendship,0.024,0.10517,0.0375
film,0,0.15316,0.0135
fiesta,0,0.26083,0.0725
excuse,0.016334,0.20767,0.10933
esse,0,0.16667,0
ends,0.010708,0.26546,0.057167
encanta,0,0.12033,0.046333
drop,0.0255,0.30783,0
disfrutando,0,0,0
design,0,0.33333,0
deserve,0,0.12455,0.042111
dat,0.0069165,0.28697,0.039367
daily,0.028667,0.24006,0.064611
coach,0.049834,0.24983,0.033667
ciao,0,0.29894,0.034389
chinese,0,0.11594,0.050722
chicago,0.01775,0.2835,0.032083
caf\u00e9,0,0.29158,0.04175
ca,0.0076665,0.13834,0.020667
busy,0.016778,0.276,0.040556
bu,0.017167,0.1495,0
brown,0.01975,0.22267,0.091
blonde,0.018389,0.26256,0.05239
bebe,0,0.2695,0.063833
bay,0,0.282,0.051335
ba,0.06275,0.27058,0
awh,0.047458,0.23683,0.049
anywhere,0.019625,0.16779,0.14587
alguien,0,0.16667,0
aku,0.03975,0.24108,0.0525
\uff08,0,0.14691,0.01975
\u30fb,0,0,0
\u26c5,0.011333,0.23933,0.082665
\u26bd,0,0.33333,0
\u0e19\u0e19,0,0.15584,0.010833
\u060c,0,0.317,0.016333
\u0442\u0430\u043a,0.01675,0.14117,0.0086667
\u0432\u043e\u0442,0.0335,0.11567,0.017333
\u00bb,0,0.313,0.020333
\u00ab,0,0.16667,0
Ooo,0.016333,0.24808,0.068918
@real_liam_payne,0,0.30333,0.03
@iambig7,0,0.0945,0.072167
:|,0.028667,0.2225,0.082167
80,0.027667,0.29183,0.013834
#will,1,0,0
#uniform,1,0,0
#tweet,0,0,1
#truck,0,0,1
#toys,0,0,1
#think,0,0,1
#taylorswift,0,0,1
#streetart,0,0,1
#still,0,0,1
#snapback,0,0,1
#smart,0,0,1
#shower,0,0,1
#shots,0,0.16667,0
#shades,0,0,1
#regram,0,0.16667,0
#puppies,0,0,1
#playtime,0,0,1
#pinay,0,0,1
#nostalgia,0,0,1
#nights,0,0,1
#nervous,1,0,0
#mustache,0,0,1
#monkey,0,0,1
#moda,1,0,0
#mini,0,0,1
#mexican,0,0,1
#mama,0,0.16667,0
#lastyear,0,0,0
#ladygaga,0,0,0
#kuw,0,0.16667,0
#king,0,0,1
#kfc,0,0,1
#kawaii,0,0,1
#instabest,0,0,1
#iger,0,0,1
#ied,0,0,1
#husband,0,0,1
#hostess,0,0,0
#homesick,0,0,1
#hockey,1,0,0
#head,0,0,1
#havefun,0,0,1
#happy\uc299\uc299day,0,0,0
#happines,0,0,0
#hahaha,0,0,1
#ghetto,0,0,1
#gaza,0,0,0
#frown,0,0,1
#feelinggood,0,0,1
#fatty,0,0,0
#facts,0,0,1
#ecuador,0,0,1
#doll,0,0,1
#cruel,0,0,1
#connecticut,0,0,0
#comedy,0,0,1
#cheer,0,0,1
#cars,0,0,1
#cancun,0,0.16667,0
#breakingbad,1,0,0
#bestie,0,0,1
#another,0,0,1
#american,1,0,0
#420,0,0,1
#22,0,0.16667,0
#18th,1,0,0
#15,0,0,1
yum,0.030333,0.24572,0.05728
wit,0,0.16667,0
williams,0,0,0
whatever,0,0,0
watched,0,0.33333,0
vi,0,0.33333,0
vacaciones,0,0.16667,0
tia,0.011917,0.11392,0.040834
teeth,0.034917,0.27092,0.0275
stress,0.10433,0.19362,0.035333
streets,0,0,0
spirit,0,0.25978,0.073556
songs,0.0048334,0.27728,0.051222
someone's,0,0.269,0.064333
reunion,0,0,0
results,0,0.16667,0
reminds,0,0.32142,0.011917
putting,0.014278,0.30317,0.015889
purple,0.020792,0.24375,0.068792
pues,0,0.16667,0
praia,0,0.1055,0.061165
poster,0.037417,0.09425,0.035
pm,0.084,0.23833,0.011
plz,0,0.14033,0.026333
pillow,0.050335,0.26533,0.017667
pelo,0,0.16667,0
parte,0,0.2395,0.093835
otra,0.018042,0.257,0.058291
nuestro,0.047083,0.0955,0.024083
nieuwe,0,0.23139,0.10194
nadie,0.031334,0.13534,0
moon,0,0.30833,0.025
mess,0.047334,0.24792,0.038083
meant,0.074083,0.199,0.06025
mcdonald's,0.056833,0.25733,0.019167
married,0,0.32617,0.0071665
lugar,0,0.16667,0
laptop,0.00875,0.25267,0.071833
kkkk,0,0.11367,0.053
kills,0.083139,0.22415,0.026042
ji,0,0,0
jersey,0.026444,0.14022,0
japan,0.012167,0.2985,0.022666
january,0,0.29533,0.038
jadi,0,0,0
j\u00e1,0,0.16667,0
inspiration,0,0.078165,0.0885
idol,0,0.31333,0.02
huge,0,0,0
hubby,0.02425,0.083835,0.058585
hopefully,0.046,0.22342,0.064084
hola,0,0.11783,0.048834
helping,0.0096667,0.11739,0.039611
goal,0,0.11184,0.054835
fixed,0,0.22187,0.11146
finalmente,0,0.33333,0
filled,0,0,0
fill,0.015,0.13242,0.01925
fight,0.14533,0.12667,0.061333
felices,0,0.10283,0.063835
falta,0.0265,0.099665,0.0405
fait,0.1015,0.065167,0
experience,0.009,0.27794,0.046389
esperando,0,0.095333,0.071333
especially,0,0.0985,0.068167
eres,0,0.138,0.028667
english,0.007111,0.30378,0.022444
england,0.0271,0.098167,0.0414
degrees,0.054333,0.279,0
dang,0.071889,0.21172,0.049722
crash,0,0.16667,0
cosa,0.05575,0.11092,0
cooking,0,0.13483,0.031833
cats,0,0.16667,0
buat,0,0.16667,0
brand,0,0.24908,0.084248
bowl,0,0.27883,0.0545
bonito,0,0,0
bieber,0.019055,0.14761,0
beginning,0,0.27059,0.06275
arm,0.050665,0.28267,0
antes,0.0485,0.097333,0.020833
adorable,0.011333,0.23933,0.082665
ad,0.015366,0.2319,0.086067
above,0.044417,0.12225,0
\ue106,0,0.15441,0.01225
\ud83d\ude04,0,0.16667,0
\u60b2\u5831,0,0,0
\u270b,0,0,0
\u26be,0,0.16667,0
\u0e44\u0e21,0,0.25011,0.083222
\u0e30,0.028,0.076556,0.062111
275,0,0.15025,0.016417
25,0,0,0
240,0,0.15025,0.016417
#wild,1,0,0
#wall,0,0,1
#too,1,0,0
#things,0,0,1
#tennis,0,0,1
#teddy,0,0,1
#tb,0,0,1
#surgery,1,0,0
#superbowl,0,0,0
#super,0,0,1
#storyofmylife,0,0.16667,0
#sono,0,0,1
#socal,1,0,0
#samsung,0,0,1
#roma,0,0,1
#problems,1,0,0
#post,0,0,0
#pics,0,0,1
#piano,0,0,1
#pharrellwilliams,0,0,0
#pastel,0,0,1
#panama,0,0,1
#openfollow,0,0,0
#onesie,0,0,1
#nothing,0,0.16667,0
#nostalgic,0,0,1
#norway,0,0,1
#nhl,1,0,0
#much,0,0.16667,0
#mickeymouse,0,0,1
#mean,0,0,1
#may,0,0,0
#macbook,0,0,1
#lovers,0,0,1
#longhairdontcare,0,0,1
#lindo,0,0,0
#leopard,0,0,1
#leavers,0,0,1
#laptop,0,0.33333,0
#jokes,0,0,0
#instafamily,0,0,1
#infinity,0,0,1
#idk,0,0.16667,0
#idiot,1,0,0
#hippie,0,0.16667,0
#helpme,0,0,1
#headache,1,0,0
#harry,0,0,0
#happytummy,0,0,0
#happyface,0,0,1
#hangover,0,0,1
#greatday,0,0,0
#gray,1,0,0
#goodbyes,1,0,0
#glam,0,0,1
#funday,0,0,1
#flu,1,0,0
#fitfam,0,0,0
#fever,1,0,0
#fb,0,0,1
#farm,0,0,1
#exams,1,0,0
#everybody,1,0,0
#event,1,0,0
#dresses,0,0,1
#denver,0,0,1
#cup,0,0,1
#crush,0,0,1
#colourful,0,0,1
#colombia,0,0,1
#collection,0,0,1
#choice,1,0,0
#casual,0,0,1
#calor,0,0,1
#burger,0,0,1
#bowling,0,0,1
#blog,0,0,1
#bedroom,0,0,1
#barbie,0,0,1
#baking,0,0.16667,0
#badmood,0,0,1
#backtoschool,0,0,1
#amsterdam,0,0,0
#alegria,0,0,1
#affirmation,0,0,0
#911,1,0,0
#4th,1,0,0
year's,0,0.14467,0.022
yea,0,0.225,0.10833
yall,0.0037666,0.13237,0.030534
wouldn't,0.0045417,0.22941,0.099375
worse,0.05875,0.088335,0.019584
vem,0.00775,0.11459,0.044333
valentine's,0,0.1185,0.048167
twin,0.015917,0.090833,0.059917
trabajo,0.1355,0.031167,0
tous,0,0.085167,0.0815
tough,0.026333,0.25967,0.047333
third,0,0.29583,0.0375
t\u00e3o,0,0,0
surprised,0.07725,0.23866,0.017334
supper,0.09225,0.19533,0.04575
students,0,0.16667,0
steve,0.01,0.13722,0.019444
steak,0,0.33333,0
space,0,0.25645,0.076889
soooo,0.0079165,0.18958,0.13583
smart,0,0,0
sing,0.019416,0.28358,0.030333
silly,0,0.2415,0.091833
shall,0,0.27633,0.057
september,0,0,0
selamat,0,0,0
sana,0,0,0
sam,0.026833,0.29667,0.01
salad,0.010667,0.31683,0.0058333
sabado,0,0.318,0.015333
s2,0.027833,0.13883,0
rules,0.024333,0.309,0
roll,0,0.27783,0.0555
rid,0.0068335,0.24546,0.081042
relax,0,0.13233,0.034333
record,0.0125,0.259,0.061833
received,0.015611,0.15105,0
puedo,0.029583,0.28908,0.014667
pro,0.0478,0.2761,0.0094333
prima,0,0.33333,0
presente,0.0091667,0.21645,0.10772
precious,0,0.12406,0.042611
pose,0.018833,0.20567,0.10883
pop,0.020917,0.23275,0.079667
police,0.042917,0.22292,0.0675
plan,0.025667,0.29941,0.00825
places,0,0.14225,0.024417
parking,0,0,0
ordered,0,0.14233,0.024333
nose,0,0.095667,0.071
niver,0,0.13142,0.03525
ms,0,0.27689,0.056444
moi,0,0.33333,0
minion,0,0,0
meus,0,0.069,0.097667
messed,0.025056,0.11528,0.026389
m\u00e3e,0,0.16667,0
lately,0,0.1805,0.15283
land,0,0.092667,0.074
keeping,0.035611,0.239,0.058722
juice,0,0.15575,0.17758
ipad,0.058,0.27533,0
honor,0.006,0.2471,0.080233
himself,0.10433,0.229,0
hill,0.023667,0.265,0.044666
hihi,0,0.13658,0.030083
haciendo,0,0.16667,0
gusta,0,0,0
ganas,0,0.16667,0
gak,0.025611,0.1185,0.022555
form,0,0.274,0.059333
flower,0.10533,0.228,0
filter,0,0.33333,0
field,0,0.26133,0.072
estamos,0,0.20117,0.13217
er,0.026444,0.23928,0.067611
ela,0,0.31083,0.0225
downtown,0,0.33333,0
difference,0.056167,0.27716,0
diet,0.0074167,0.32017,0.0056667
desk,0,0.33333,0
david,0.038639,0.2255,0.069194
cupcake,0,0.13426,0.0324
cuddles,0,0,0
corner,0.0115,0.11629,0.038875
computer,0,0.31083,0.0225
comfort,0.0343,0.22945,0.069587
colour,0.017167,0.12384,0.025666
charge,0.01925,0.086833,0.060583
cena,0,0.11733,0.049333
cancer,0.025833,0.14083,0
bueno,0,0,0
brilliant,0.036,0.13067,0
bride,0,0.27575,0.057583
bonne,0,0,0
bf,0.0068333,0.26428,0.062222
bet,0.0041334,0.297,0.0322
begins,0.005625,0.21671,0.111
bean,0,0.16667,0
bapu,0,0,0
banana,0,0.33333,0
background,0.0042667,0.25888,0.070183
ay,0,0.16667,0
australia,0,0.12467,0.042
apartment,0.074167,0.25916,0
ahead,0.018917,0.10642,0.041333
accurate,0,0.33333,0
\uff5e,0,0.14416,0.0225
\ue412,0,0.13634,0.030333
\ud83d\ude29,0,0,0
\u064e,0.051667,0.28166,0
\u0641\u064a,0.0156,0.13563,0.015433
\u043c\u044b,0,0,0
@onedirection,0,0.14042,0.02625
@ladygaga,0,0,0
<\3,0.015167,0.31817,0
270,0,0.14,0.026666
27,0,0,0
21st,0,0.087165,0.0795
#wood,0,0,0
#watching,0,0,1
#wahh,1,0,0
#unfair,1,0,0
#uncle,0,0,1
#turnup,0,0,1
#teenwolf,0,0,0
#talent,0,0,0
#stolen,0,0.16667,0
#speechless,0,0.16667,0
#spanish,0,0,1
#sore,0,0,1
#skinny,0,0,1
#ski,0,0,1
#shorts,0,0,1
#shadow,0,0,1
#sex,0,0,1
#seriously,0,0,1
#seaside,0,0,0
#sale,0,0,1
#sadday,0,0,1
#rihanna,0,0,1
#reunited,0,0,1
#ratchet,0,0,0
#rap,0,0,1
#primos,0,0,0
#prayer,0,0,1
#pokemon,0,0,0
#poem,0,0,1
#pictureoftheday,1,0,0
#photobooth,0,0,1
#personal,1,0,0
#notfair,0,0,0
#nomnom,0,0,1
#myworld,1,0,0
#mygirl,0,0,1
#mubarak,0,0,0
#mia,0,0,0
#mh370,0,0,0
#mess,0,0,1
#medicine,0,0,1
#married,0,0,1
#marathon,0,0,1
#mar,1,0,0
#loveme,1,0,0
#livelife,0,0.16667,0
#lifequotes,0,0.16667,0
#li,0,0,1
#laughs,0,0,1
#instasmile,0,0,1
#independence,0,0.16667,0
#i_am,0,0,0
#honey,0,0.16667,0
#hkig,0,0,1
#here,1,0,0
#hehe,0,0,1
#hardwork,0,0,0
#happyness,0,0,1
#happydays,0,0,1
#group,0,0,1
#grandmother,0,0,0
#german,0,0.16667,0
#funtime,0,0,1
#fuckyou,1,0,0
#festive,0,0,1
#fantasy,0.036167,0.094333,0.036167
#education,0,0,1
#duckface,0,0,1
#don't,0,0,0
#diy,0,0,1
#dirty,1,0,0
#cycling,0,0,1
#cuties,0,0,1
#ctshooting,0,0,0
#cover,0,0,1
#comic,0,0,0
#charity,0,0,0
#celebrating,1,0,0
#candle,0,0.33333,0
#by,0,0,1
#building,1,0,0
#buddha,0,0,1
#brunch,0,0,1
#brooklyn,0,0,1
#bffs,0,0,1
#asaram,0,0,0
#album,0,0.16667,0
#acting,0,0,0
#2ne1,0,0,0
#1st,0,0,1
yr,0.019666,0.206,0.10767
vote,0,0.14922,0.017444
voc\u00eas,0.0265,0.099665,0.0405
vista,0.061,0.25417,0.018167
vet,0,0.16667,0
usa,0,0.31608,0.01725
upon,0.02575,0.11244,0.0285
twice,0.0705,0.096167,0
tt,0,0,0
total,0,0.16667,0
tiny,0,0.13761,0.029056
thx,0,0.12778,0.038889
thankyou,0.029666,0.26567,0.038
tener,0.048167,0.1185,0
tanto,0,0.16667,0
talaga,0.009889,0.11245,0.044333
t\u00e1,0,0.041667,0.125
step,0,0,0
staying,0,0,0
soup,0,0.16667,0
sense,0,0.30217,0.031167
sending,0.025833,0.257,0.0505
saudades,0,0.16667,0
sauce,0.0051665,0.14966,0.011834
sand,0,0.12989,0.036778
sama,0,0,0
riding,0.026722,0.24483,0.061778
rice,0.067417,0.21217,0.053833
relaxing,0,0.16667,0
rainbow,0.034333,0.23908,0.059916
radio,0,0.16667,0
purchase,0.035333,0.27,0.028
productive,0,0.29833,0.035
possibly,0.0195,0.27064,0.043194
portrait,0.027,0.18841,0.11792
piercing,0.054333,0.11233,0
pet,0.02075,0.091083,0.054833
performance,0,0.16667,0
owner,0.023056,0.099611,0.044
outta,0.014,0.13161,0.021
often,0.02175,0.2935,0.018083
och,0,0.25123,0.0821
nueva,0,0.28083,0.0525
nite,0.045694,0.19564,0.092
nick,0.015666,0.23683,0.080835
nelson,0.075165,0.0915,0
nature,0,0.18992,0.14342
nao,0.085667,0.195,0.052667
museum,0,0.13983,0.026833
mothers,0,0.16667,0
mode,0.033,0.28817,0.012167
max,0.021722,0.25347,0.058139
matt,0,0.16667,0
maria,0,0.18233,0.151
magic,0.0090555,0.25722,0.067055
library,0,0.097167,0.0695
jumper,0,0.13217,0.0345
jour,0,0.15892,0.00775
jag,0,0.14886,0.0178
ignore,0,0.101,0.065667
huh,0.017833,0.11625,0.032584
http://bit.ly,0.011881,0.13195,0.022833
horse,0.0098335,0.25058,0.072915
homemade,0.03,0.23133,0.072
homeless,0.033667,0.24575,0.053917
hj,0.04875,0.20025,0.084334
hehehe,0,0.30533,0.028
hardest,0.047667,0.24692,0.038833
gotten,0.007,0.28453,0.041778
fullest,0.05725,0.23175,0.044333
fue,0.0505,0.087167,0.029
forgotten,0,0.14766,0.019
flow,0,0.14267,0.024
floor,0.012833,0.28206,0.038444
feelin,0.048834,0.11783,0
fashion,0.009,0.12577,0.0319
except,0,0.12867,0.038
everytime,0.028167,0.16283,0.14233
ese,0,0,0
either,0.036583,0.13009,0
east,0,0.13322,0.033444
drew,0.040167,0.2055,0.087665
dreaming,0,0,0
dr,0,0.28,0.053333
dormir,0,0,0
don,0,0.26558,0.06775
dirty,0.14042,0.19292,0
diesel,0,0,0
cousins,0.012889,0.098,0.055778
count,0,0,0
copy,0.032,0.26,0.041333
community,0,0.207,0.12633
closet,0.0088333,0.31041,0.014083
chips,0,0.16667,0
chez,0,0.31042,0.022916
chance,0.020667,0.2955,0.017167
cd,0,0.33333,0
calendar,0,0.2552,0.078139
burnt,0.025167,0.1415,0
braces,0.018583,0.24341,0.071333
bracelet,0.036667,0.26794,0.028667
bonita,0,0,0
basically,0,0.16667,0
baru,0.037333,0.27317,0.022833
banget,0,0.13408,0.032583
ayer,0,0,0
award,0,0.12733,0.039333
ave,0.037,0.29633,0
arms,0,0.33333,0
ao,0,0,0
amen,0,0.096335,0.070335
\ue413,0.017167,0.28312,0.033042
\ud83d\udc8b,0,0,0
\ud83d\udc4d,0,0.1285,0.038166
\u0e2b,0.03125,0.30208,0
\u0e2a\u0e14,0,0.16667,0
\u0e0b,0.019833,0.27108,0.042417
\u093e,0,0.15859,0.0080835
\u0440\u043e\u0436\u0434\u0435\u043d\u0438\u044f,0.0395,0.12717,0
\u0434\u043d\u0435\u043c,0.0395,0.12717,0
\u0361,0.022,0.31133,0
@mileycyrus,0,0,0
@lucasleiva87,0,0,0
<<<,0.021333,0.065167,0.080167
5th,0,0.2695,0.063835
19,0.0069165,0.14229,0.017458
1000,0,0.1435,0.023167
(^o^),0,0.24967,0.083667
#yorkie,0,0,1
#yedig\u00fczeladam,0,0,0
#worried,1,0,0
#windy,0,0,1
#wellbeing,0,0,0
#waves,0,0,1
#wanna,0,0,1
#vancouver,1,0,0
#universal,0,0,1
#there,0,0,1
#them,1,0,0
#theend,0,0,0
#theatre,0,0,1
#tcot,0,0,1
#tanned,0,0,1
#surabaya,0,0.16667,0
#students,0,0,1
#spoiled,0,0,1
#ship,0,0,1
#serious,0,0,0
#selfiesunday,0,0,0
#sad\u0131ksevgili,0,0,0
#rj,0,0,1
#riodejaneiro,0,0,1
#realmadrid,0,0,1
#rave,0,0,1
#queen,1,0,0
#puertorico,0,0,1
#pub,1,0,0
#pride,0,0.16667,0
#priceless,1,0,0
#prettygirl,0,0,1
#praia,0,0,1
#pinoy,0,0,1
#photograph,0,0,1
#perfume,0,0,1
#ok,0,0,0
#niallhoran,0,0.16667,0
#newtown,0,0,0
#neon,0,0,1
#navy,0,0,1
#nailpolish,0,0,1
#myboy,0,0,1
#muslim,0,0,0
#mua,0,0,1
#moveon,1,0,0
#mode,0,0.16667,0
#missthem,0.035,0.096667,0.035
#mind,0,0,1
#mi,0,0,0
#meh,1,0,0
#luck,0,0,1
#lovemylife,0,0,1
#lmfao,0,0,1
#lion,1,0,0
#leaves,1,0,0
#lasvegas,0,0,1
#lab,0,0,1
#know,0,0,1
