0,neg,neu,pos
#footballislife,0,0,0
#england,0.031,0.24617,0.056167
#dope,0,0.12933,0.204
#comfy,0.010444,0.27022,0.052667
#cloud,0.021867,0.23927,0.0722
#bieber,0.031222,0.20244,0.099667
#basketball,0,0.25067,0.082667
#bar,0,0.24433,0.089
#architecture,0.052111,0.24522,0.036111
west,0,0.30167,0.031667
vous,0,0.33333,0
verano,0,0.281,0.052333
using,0,0.28517,0.048167
tattoo,0.028667,0.23067,0.074
taste,0,0.24567,0.087667
strong,0.016833,0.22267,0.093833
straight,0.064167,0.2245,0.044667
stole,0,0.261,0.072333
sleeping,0.1345,0.19883,0
series,0.042333,0.291,0
round,0.0255,0.25667,0.051167
river,0,0.19633,0.137
race,0.014867,0.2494,0.069067
quick,0,0.33333,0
presents,0,0.18333,0.15
pinquotes,0,0,0
paper,0.032667,0.30067,0
orange,0,0.27167,0.061667
novo,0,0,0
ne,0,0.215,0.11833
ma\u00f1ana,0,0.33333,0
louis,0.032267,0.28013,0.020933
lock,0,0.28,0.053333
ladies,0,0.29656,0.036778
key,0.029778,0.27189,0.031667
jvmuqmddoi,0,0,0
hold,0,0.297,0.036333
hide,0.037667,0.26667,0.029
glass,0.064333,0.218,0.051
girlfriend,0.038,0.24233,0.053
foi,0,0.19867,0.13467
finding,0,0.33333,0
fantastic,0,0.23417,0.099167
fake,0.057667,0.25533,0.020333
ended,0,0.30267,0.030667
dying,0.079111,0.23256,0.021556
drawing,0,0,0
desde,0.019667,0.29522,0.018444
decided,0.026333,0.273,0.034
cutie,0.018222,0.18844,0.12667
caught,0.015778,0.29111,0.026333
bunny,0.034933,0.2984,0
buenas,0,0,0
bottle,0.065667,0.21333,0.0545
books,0,0.27933,0.054
blog,0,0.32083,0.0125
biggest,0,0.33333,0
bear,0.10883,0.2245,0
american,0,0.28267,0.050667
age,0.023444,0.25578,0.054
ada,0,0.33333,0
\ud83d\ude22,0,0.33333,0
\ud83d\ude0d,0,0.33333,0
\u25bd,0,0.33333,0
17,0.017222,0.259,0.057111
16,0,0.181,0.15233
/:,0.11533,0.12833,0.089667
#weightloss,0,0.25817,0.075167
#watch,0,0,0
#tech,0,0.33333,0
#sorrynotsorry,0,0,0
#someone,0.101,0.16367,0.068778
#ring,0.047,0.22183,0.0645
#pitbull,0.010444,0.29722,0.025667
#paper,0.012389,0.24128,0.079667
#only,0.072,0.17967,0.081667
#obsessed,0.042889,0.21967,0.070778
#more,0.029111,0.17089,0.13333
#loss,0.271,0.062333,0
#likeforfollow,0,0,0
#july,0,0,0
#ipod,0.041048,0.25419,0.03819
#instafriends,0,0,0
#hero,0,0,0
#hellokitty,0.018556,0.28756,0.027222
#gross,0.15833,0.14833,0.026833
#feels,0,0,0
#fastandfurious,0,0,0
#egg,0,0.33333,0
#dontcare,0.040083,0.26058,0.032667
#doctorwho,0.085667,0.24767,0
#dancer,0,0,0
#cumple,0,0.33333,0
#cooking,0,0,0
#colorado,0.054417,0.25479,0.024125
#blondie,0,0.21067,0.12267
#bella,0,0,0
#aw,0,0,0
#accident,0.197,0.119,0.017333
vez,0,0,0
tour,0.017444,0.26244,0.053444
toda,0.065333,0.268,0
sums,0,0.24433,0.089
stickers,0,0,0
stand,0.024333,0.28867,0.020333
safe,0,0.27133,0.062
realized,0.012333,0.29411,0.026833
re,0.0096667,0.25956,0.064111
practice,0.025111,0.24428,0.064
pass,0.013417,0.29358,0.026333
outfit,0,0.22711,0.10622
official,0,0.24433,0.089
nigga,0.0606,0.24887,0.023933
mrs,0,0.27856,0.054778
moved,0,0.29617,0.037167
mo,0,0,0
mini,0,0.26667,0.066667
million,0.060167,0.27317,0
mia,0.111,0.22233,0
message,0,0,0
memorial,0.015733,0.3176,0
mail,0.017333,0.24879,0.067208
loss,0,0,0
king,0.024667,0.24708,0.061583
james,0,0.33333,0
ja,0.036667,0.26942,0.02725
husband,0.029556,0.24411,0.059667
heading,0.015,0.24442,0.073917
grow,0,0.33333,0
group,0,0.33333,0
grande,0,0,0
grade,0,0.26983,0.0635
fair,0,0.22125,0.11208
eso,0,0,0
egg,0,0.33333,0
drinks,0,0.33333,0
cuddle,0,0.276,0.057333
crush,0,0,0
cosas,0,0,0
company,0.0067333,0.23413,0.092467
chilling,0.032583,0.21625,0.0845
central,0,0.16367,0.16967
brothers,0,0,0
bridge,0,0.26183,0.0715
boss,0.061222,0.23767,0.034444
bon,0,0.33333,0
begin,0.065417,0.21492,0.053
a\u00f1os,0,0,0
\ud83c\udf89,0,0,0
\u0e4a,0,0,0
\u0e2d\u0e22,0,0,0
\u0645\u0646,0,0.33333,0
\u0443,0,0,0
#week,0,0,0
#twins,0.065556,0.22622,0.041667
#syria,0.047333,0.22,0.066
#summer2013,0,0,0
#soon,0,0.25433,0.079
#sis,0,0.19567,0.13767
#sexandlove,0,0,0
#saturdaynight,0,0.33333,0
#rome,0,0,0
#precious,0,0,0
#pictures,0,0,0
#nolife,0.030111,0.30322,0
#naruto,0.11967,0.15633,0.057333
#moon,0,0.2402,0.093133
#likeit,0,0,0
#lesbian,0,0.231,0.10233
#lame,0.131,0.20233,0
#ladies,0.027556,0.27122,0.034556
#labrador,0.022125,0.22296,0.088208
#karaoke,0,0.18933,0.144
#journey,0,0.20133,0.132
#hoodie,0.068667,0.19033,0.074333
#hongkong,0.032222,0.24178,0.059333
#hipster,0.039333,0.15833,0.13567
#going,0,0,0
#geek,0.046167,0.25617,0.031
#frio,0,0,0
#disco,0,0.25042,0.082917
#despicableme,0,0,0
#creepy,0.19533,0.077667,0.060333
#carnaval,0,0,0
#care,0.063,0.16833,0.102
#cap,0,0,0
#butterfly,0,0.26989,0.063444
#boots,0,0.33333,0
#bluesky,0,0.33333,0
#berlin,0,0.33333,0
#before,0.014111,0.29267,0.026667
#balloon,0,0.20767,0.12567
#amo,0,0,0
##sad,0,0,0
wtf,0.086667,0.15967,0.086667
workout,0,0.33333,0
waking,0.099333,0.234,0
vou,0,0,0
viva,0,0,0
vegas,0.034778,0.22111,0.077444
uno,0,0.28333,0.05
travel,0.0256,0.2722,0.0356
training,0.053667,0.26,0.02
tower,0,0.33333,0
table,0,0.33333,0
swear,0.058833,0.24483,0.029667
suck,0.065,0.26833,0
spot,0.0385,0.29483,0
shoot,0.038,0.19033,0.10467
scared,0.151,0.18233,0
ring,0.077556,0.18756,0.068222
primer,0,0,0
petit,0,0,0
monkey,0.025,0.23313,0.0752
missin,0.065,0.26833,0
minute,0,0.29583,0.0375
middle,0.038667,0.28925,0.0053333
mga,0,0.28333,0.05
memory,0,0.18567,0.14767
low,0.058333,0.26544,0.0095556
lights,0,0.26433,0.069
level,0.092333,0.241,0
knowing,0.024667,0.28733,0.021333
kita,0,0,0
joke,0,0.16733,0.166
jesus,0.020333,0.313,0
hug,0.025833,0.17183,0.13583
holding,0,0,0
hasta,0,0.33333,0
grown,0,0.33333,0
gran,0,0,0
father,0.014167,0.2825,0.036667
falling,0.072556,0.22456,0.036222
extra\u00f1o,0,0,0
essa,0.042667,0.29067,0
deal,0,0.33333,0
chris,0,0,0
buena,0,0,0
breaking,0,0,0
bestie,0,0.21633,0.117
b-day,0,0.24833,0.085
apple,0.064,0.22233,0.047
amigo,0,0.21067,0.12267
along,0,0,0
agree,0.034667,0.26567,0.033333
adventure,0,0.26033,0.073
\u0e17,0,0.33333,0
\u043a\u0430\u043a,0,0.33333,0
>.<,0.084,0.24933,0
#NAME?,0,0,0
3rd,0,0.201,0.13233
. .,0,0,0
#zoo,0,0,0
#welcome,0,0.1565,0.17683
#verano,0,0,0
#two,0,0.24033,0.093083
#treat,0.021667,0.15767,0.15383
#traveling,0,0.33333,0
#text,0.029333,0.24327,0.060733
#teamfollowback,0,0.25467,0.078667
#taptap,0,0,0
#strawberry,0,0.247,0.086333
#snapchat,0,0,0
#small,0.021889,0.22933,0.082111
#shop,0,0.33333,0
#really,0.086667,0.18533,0.061333
#power,0.057333,0.16433,0.11167
#poorly,0,0,0
#plane,0.0255,0.248,0.059833
#photos,0,0.33333,0
#pharrell,0,0,0
#past,0.148,0.18533,0
#partiu,0,0,0
#nothappy,0.10356,0.19811,0.031778
#nose,0.035333,0.15067,0.1475
#nailart,0,0,0
#mybirthday,0,0.24083,0.0925
#milk,0.11967,0.21367,0
#messy,0.068333,0.18278,0.082333
#march,0,0.21067,0.12267
#mall,0,0.33333,0
#lyrics,0,0.247,0.086333
#losangeles,0.044667,0.28867,0
#lanadelrey,0,0,0
#jewelry,0,0.19533,0.138
#ireland,0.052,0.28133,0
#iphone4,0.0037667,0.24583,0.083767
#instasad,0.066667,0.26667,0
#instachile,0,0,0
#instababy,0,0.2675,0.065833
#ins,0.041,0.25256,0.039778
#hour,0,0.293,0.040333
#horrible,0.1235,0.18617,0.023667
#hollywood,0,0.30083,0.0325
#happytime,0,0,0
#greece,0,0.25267,0.080667
#graffiti,0,0.23622,0.097111
#goodafternoon,0,0.33333,0
#glitter,0.013083,0.235,0.08525
#forest,0,0.24333,0.09
#fangirl,0,0.33333,0
#eu,0,0.201,0.13233
#emotion,0,0,0
#directioner,0,0.33333,0
#dayoff,0,0,0
#cuddles,0,0,0
#converse,0,0.23883,0.0945
#cinema,0,0.33333,0
#candles,0,0.26987,0.063467
#camp,0,0.26,0.073333
#cafe,0,0.24933,0.084
#braces,0.020417,0.19183,0.12108
#babe,0,0,0
#artwork,0,0,0
#alive,0,0,0
},0.0093333,0.289,0.035
xoxo,0.051333,0.21567,0.066333
united,0,0,0
truck,0,0.2685,0.064833
test,0.015417,0.284,0.033917
study,0,0.33333,0
starts,0,0.33333,0
stage,0.026833,0.27008,0.036417
sou,0,0,0
serious,0.13467,0.16878,0.029889
saya,0,0.297,0.036333
quero,0,0,0
quality,0.023667,0.25111,0.058556
pumpkin,0,0.23,0.10333
playa,0,0.24533,0.088
paradise,0,0.17233,0.161
painting,0.026667,0.28017,0.0265
opening,0,0.27933,0.054
op,0,0,0
niggas,0.11033,0.19867,0.024333
natural,0,0.078333,0.255
movies,0,0.33333,0
mesmo,0,0.33333,0
lie,0.0535,0.27058,0.00925
legs,0.077,0.25633,0
joe,0.081,0.16233,0.09
jealous,0.090833,0.21567,0.026833
itu,0,0.33333,0
http://instagr.am,0.029947,0.25561,0.047772
highlight,0,0.24206,0.091278
heard,0.055889,0.26744,0.01
hat,0.12189,0.21144,0
gifts,0,0.20967,0.12367
gay,0.01725,0.28037,0.03575
furious,0,0,0
funeral,0.037333,0.254,0.042
freedom,0,0.15333,0.18
flying,0.0235,0.30983,0
flight,0.0076667,0.30333,0.022444
flat,0,0.257,0.076333
finale,0.014889,0.27989,0.038556
feet,0,0.33333,0
exam,0,0.21744,0.11589
disappointed,0.088833,0.2445,0
din,0,0,0
deep,0.071667,0.26167,0
dancing,0.016889,0.26378,0.052667
currently,0.015667,0.31767,0
chillin,0,0.31817,0.015167
california,0.016,0.2754,0.042
buying,0,0.21533,0.118
blues,0,0,0
awkward,0.0925,0.24083,0
avec,0,0.21133,0.122
asleep,0.028667,0.231,0.073667
ano,0,0.26,0.073333
animal,0.125,0.20833,0
\u0e22,0,0.33333,0
\u044d\u0442\u043e,0,0.33333,0
\u043c\u0435\u043d\u044f,0,0,0
@10millionmiler,0,0,0
-.-,0.055333,0.25233,0.025667
#worry,0.027333,0.13933,0.1665
#woo,0,0.19733,0.136
#three,0,0.23822,0.095111
#that,0.038667,0.22933,0.065333
#takemeback,0.050333,0.283,0
#sugar,0,0.23,0.10333
#staystrong,0,0,0
#statigram,0.084667,0.24867,0
#sonrisa,0,0,0
#society,0,0,0
#sleeping,0,0.30711,0.026222
#skate,0,0.17467,0.15867
#shorthair,0.018333,0.215,0.1
#shoping,0,0,0
#senioryear,0,0.33333,0
#selfportrait,0.0091905,0.29919,0.024952
#santaswishlist,0,0,0
#sandiego,0.039333,0.20383,0.090167
#retro,0.011133,0.2692,0.053
#results,0,0.26233,0.071
#qotd,0,0,0
#photographer,0,0,0
#parents,0,0,0
#nightlife,0,0.21556,0.11778
#mountains,0,0.244,0.089333
#missingyou,0.046833,0.2865,0
#missed,0,0,0
#milan,0,0.27083,0.0625
#ksa,0,0.124,0.20933
#kpop,0,0.33333,0
#korean,0,0.2475,0.085833
#israel,0,0.33333,0
#instavideo,0,0,0
#instanight,0,0,0
#instafashion,0,0.26867,0.064667
#hugs,0,0.20189,0.13144
#homesweethome,0,0.33333,0
#homeless,0,0,0
#hey,0,0.20467,0.12867
#heels,0.014667,0.203,0.11567
#goodmood,0,0.18283,0.1505
#goodlife,0.027167,0.2135,0.092667
#goals,0.041778,0.19956,0.092
#games,0.066,0.179,0.088
#energy,0,0.15383,0.1795
#eating,0,0.27417,0.059167
#downtown,0,0.28725,0.046083
#diva,0.10733,0.226,0
#darkness,0.16833,0.165,0
#creative,0,0.14367,0.18967
#crash,0.051,0.28233,0
#corymonteith,0,0,0
#come,0,0.33333,0
#can,0,0.19683,0.1365
#business,0,0.20367,0.12967
#box,0,0.33333,0
#boom,0.036333,0.247,0.05
#blogger,0,0.27733,0.056
#baseball,0.029833,0.23433,0.069167
#awkward,0.080778,0.22911,0.023444
#august,0,0.33333,0
#april,0,0,0
within,0,0.24667,0.086667
wild,0,0.28333,0.05
war,0,0,0
voor,0,0.31856,0.014778
tumblr,0.019,0.2875,0.026833
trees,0,0.33333,0
ticket,0.038167,0.249,0.046167
supposed,0.030333,0.303,0
somewhere,0.025917,0.23125,0.076167
society,0.028,0.28356,0.021778
sm,0.012556,0.23578,0.085
site,0,0,0
showing,0.0265,0.24433,0.0625
shake,0.028556,0.21178,0.093111
selfies,0,0,0
seaside,0,0,0
s\u00e3o,0,0,0
rio,0.020889,0.29489,0.017556
random,0.0055,0.24933,0.0785
prom,0.0325,0.30083,0
pie,0.022,0.24278,0.068556
pharrell,0,0,0
pay,0.072167,0.21383,0.047333
pan,0.14967,0.18367,0
pair,0,0.29533,0.038
pag,0,0,0
p\u00e5,0.018083,0.27367,0.041583
ny,0,0.29533,0.038
north,0.071333,0.222,0.04
niece,0,0.14367,0.18967
mornings,0.051667,0.28167,0
mijn,0.0085,0.27833,0.0465
market,0,0.33333,0
mami,0,0.18,0.15333
luv,0,0.28411,0.049222
losing,0.068,0.13167,0.13367
letter,0,0.28756,0.045778
laying,0.020833,0.3125,0
jus,0.066667,0.25567,0.011
imagine,0,0.30478,0.028556
homework,0,0.33333,0
hole,0.031111,0.21967,0.082556
grey,0,0,0
freaking,0.055083,0.15525,0.12317
florida,0.053444,0.27989,0
fix,0.036167,0.26533,0.031667
fim,0,0.26367,0.069667
festival,0,0.227,0.10633
faz,0,0,0
fabulous,0,0.14867,0.18467
exams,0,0.30733,0.026
everywhere,0,0.23767,0.095667
estas,0.048167,0.28517,0
ella,0,0.33333,0
dulu,0,0,0
direction,0,0.29167,0.041667
dies,0.062111,0.27122,0
cutest,0.031444,0.15578,0.14611
completely,0.021917,0.21617,0.09525
changed,0,0.27378,0.059556
centre,0.020833,0.3125,0
celebration,0,0.27333,0.06
catch,0,0,0
business,0.017667,0.31567,0
boston,0.017167,0.31617,0
bob,0.071667,0.26167,0
beloved,0.054667,0.21117,0.0675
bella,0,0.33333,0
attention,0,0,0
alegria,0.042667,0.29067,0
add,0,0,0
across,0.020333,0.28025,0.032667
^.^,0,0.248,0.085333
\uff09,0,0.33333,0
\ue411,0,0.33333,0
\ue056,0,0.24279,0.090542
\ue022,0.011333,0.24033,0.081667
\u3011,0,0,0
\u3010,0,0,0
\u0e1e,0,0,0
\u0e08,0,0,0
\u0430,0,0,0
D:,0.0335,0.18783,0.112
. . .,0,0.16167,0.17167
#your,0,0,0
#xbox,0.021167,0.26467,0.047333
#wife,0,0,0
#wait,0,0.33333,0
#tshirt,0,0.17867,0.15467
#tasty,0,0.17933,0.154
#sydney,0,0.18967,0.14367
#stop,0,0,0
#spb,0,0.25567,0.077667
#southafrica,0.024333,0.238,0.071
#sing,0,0,0
#shot,0,0.23317,0.10017
#scene,0,0.22867,0.10467
#salad,0,0.33333,0
#sadbuttrue,0,0.26833,0.065
#rp,0,0,0
#q8,0,0,0
#pup,0,0,0
#packing,0.065333,0.268,0
#october,0.0083333,0.1986,0.1264
#obama,0,0.33333,0
#nikon,0.00475,0.26658,0.062083
#nfl,0.078667,0.25467,0
#newlook,0,0.27917,0.054167
#neverforget,0,0.33333,0
#milano,0,0.33333,0
#midnight,0,0,0
#lover,0,0.090833,0.2425
#loneliness,0,0,0
#landscape,0,0.14,0.19333
#jordan,0,0.289,0.044333
#jealous,0,0,0
#jakarta,0,0.25,0.083333
#its,0,0,0
#italian,0,0.26208,0.07125
#italia,0,0.22967,0.10367
#instadroid,0,0.33333,0
#instacat,0,0,0
#ily,0,0.20933,0.124
#iloveit,0,0.211,0.12233
#hiphop,0.047667,0.28567,0
#happyhalloween,0,0.33333,0
#grandma,0,0.26467,0.068667
#get,0,0,0
#fans,0,0,0
#europe,0.038222,0.27656,0.018556
#edm,0,0,0
#edit,0,0.33333,0
#dying,0.081333,0.252,0
#depress,0.13367,0.191,0.0086667
#cuddle,0,0.19433,0.139
#cream,0,0.33333,0
#chile,0,0,0
#case,0.0985,0.11217,0.12267
#caracas,0,0,0
#browneyes,0,0.25483,0.0785
#bedtime,0,0.21217,0.12117
#beautifulday,0,0.19733,0.136
#beatiful,0,0.24233,0.091
#bangkok,0,0.33333,0
#banana,0,0,0
#are,0,0,0
#angels,0,0,0
#android,0,0.274,0.059333
#africa,0.090889,0.19456,0.048
#19,0,0.3065,0.026833
zoo,0.031444,0.26267,0.039222
wont,0,0,0
where's,0,0,0
we'll,0.13033,0.203,0
voice,0,0,0
visiting,0.033667,0.232,0.067667
trop,0,0.33333,0
tout,0.041,0.25567,0.0365
throw,0,0.23417,0.099167
tempo,0,0.33333,0
teacher,0.075,0.25833,0
t-shirt,0,0,0
stephen,0,0,0
sono,0,0,0
skin,0,0.261,0.072333
seja,0,0.33333,0
sei,0.021333,0.29383,0.018167
secret,0.015111,0.26811,0.050111
reasons,0,0.23633,0.097
qu\u00e9,0,0,0
problems,0.054,0.27933,0
problem,0.091556,0.21211,0.029778
pre,0,0,0
pieces,0.055133,0.21767,0.060533
pick,0.113,0.181,0.039333
pants,0.026667,0.278,0.028667
nyc,0,0,0
notice,0,0.29167,0.041667
noches,0,0,0
national,0,0.21178,0.12156
mucho,0,0,0
mim,0,0.33333,0
michael,0.020667,0.28622,0.026444
miami,0,0.20733,0.126
mexico,0,0.28167,0.051667
merci,0,0.29056,0.042778
mega,0,0.23244,0.10089
mal,0,0.214,0.11933
list,0.0595,0.264,0.01
life's,0.028778,0.17544,0.12922
lazy,0.064167,0.22917,0.04
kisses,0,0.14,0.19333
journey,0.036111,0.25678,0.040444
join,0,0.16633,0.167
john,0.028167,0.24867,0.0565
isso,0,0,0
hermosa,0,0.33333,0
health,0.0325,0.23117,0.069667
headed,0.031333,0.234,0.068
handsome,0,0.18822,0.14511
ground,0.0605,0.21433,0.0585
grateful,0,0,0
goodness,0,0.157,0.17633
gives,0,0.16633,0.167
fruit,0,0,0
france,0,0.30422,0.029111
five,0,0.33333,0
fine,0,0,0
enfin,0.021,0.239,0.073
doggy,0.031778,0.26244,0.039111
describe,0,0.33333,0
course,0.01625,0.28183,0.03525
cada,0,0.23233,0.101
bisa,0,0.255,0.078333
amiga,0,0,0
actor,0,0.186,0.14733
\u2b50,0,0,0
\u0e44\u0e14,0.013333,0.27533,0.0445
\u0441\u0435\u0433\u043e\u0434\u043d\u044f,0,0.24989,0.083444
\u00a9,0,0.291,0.042333
22,0.028083,0.29133,0.013917
#youtube,0,0,0
#wishes,0.028889,0.23611,0.068333
#wacky,0,0,0
#viernes,0,0,0
#valentine,0,0,0
#tummy,0,0.171,0.16233
#tristeza,0,0,0
#thank,0,0.278,0.055333
#tflers,0,0,0
#test,0,0.20633,0.127
#tequila,0.038167,0.29517,0
#teddybear,0,0.33333,0
#tarde,0,0,0
#talk,0,0.14667,0.18667
#surf,0,0.33333,0
#suicide,0.12133,0.184,0.028
#studying,0,0.33333,0
#strange,0.029,0.30433,0
#stars,0,0.33333,0
#springbreak,0,0,0
#sony,0.019889,0.28933,0.024111
#skirt,0,0.33333,0
#sinfiltro,0,0,0
#silver,0,0,0
#siblings,0,0.26233,0.071
#shoot,0.048667,0.244,0.040667
#shocked,0,0,0
#romantic,0,0,0
#retweet,0,0,0
#retrica,0,0,0
#restaurant,0,0.33333,0
#read,0,0.265,0.068333
#rayban,0,0.33333,0
#rabbit,0,0.29883,0.0345
#prayforboston,0,0,0
#pop,0.027667,0.29425,0.0115
#poetry,0,0,0
#piercings,0,0,0
#pie,0.033,0.25567,0.044667
#perfection,0.015778,0.18422,0.13333
#oreo,0,0.24933,0.084
#newyearseve,0,0,0
#narsis,0,0,0
#melbourne,0,0.33333,0
#marriage,0.037583,0.25092,0.044833
#made,0.088667,0.24467,0
#lovelovelove,0,0.25583,0.0775
#lovelove,0,0,0
#likeback,0,0.19333,0.14
#kind,0,0,0
#instanesia,0.042333,0.22367,0.067333
#instagramer,0,0.3072,0.026133
#instadog,0.015667,0.26747,0.050133
#horses,0,0.33333,0
#homemade,0,0.28683,0.0465
#harrystyles,0,0.20944,0.12389
#hairstyle,0,0.26667,0.066667
#gutted,0,0,0
#greeneyes,0,0.28467,0.048667
#grass,0,0.25567,0.077667
#goth,0,0,0
#got,0.023333,0.16033,0.14967
#from,0,0.28417,0.049167
#fridaynight,0,0,0
#flag,0,0.26325,0.070083
#festa,0,0,0
#fast,0,0,0
#fairytail,0,0,0
#drugs,0.13644,0.18622,0.010667
#disneyland,0,0.29983,0.0335
#dimples,0,0.27333,0.06
#congrats,0,0.16944,0.164
#classic,0.025833,0.26367,0.043833
#cheeky,0.021167,0.19733,0.115
#celebrations,0,0.26,0.073333
#cancer,0.083,0.132,0.11833
#cali,0.021333,0.22867,0.083333
#bus,0.024778,0.28778,0.020889
#buddy,0.053,0.21083,0.0695
#bubbles,0,0,0
#braziliangirl,0,0,0
#boss,0.023222,0.27567,0.034444
#bliss,0,0.18913,0.1442
#blessings,0,0.15733,0.176
#better,0,0.1995,0.13383
#bandung,0,0.33333,0
#away,0.019333,0.28133,0.032667
#asia,0,0.33333,0
#argentina,0,0,0
#allsmiles,0,0.14233,0.191
#\u0441\u0447\u0430\u0441\u0442\u044c\u0435,0,0,0
#24,0,0,0
#20,0,0.242,0.091333
#12,0,0.231,0.10233
youth,0,0.20833,0.125
yours,0,0.21433,0.119
yellow,0,0.29608,0.03725
yard,0.0046667,0.24917,0.0795
we've,0.039333,0.25333,0.040667
wala,0,0,0
village,0,0,0
version,0.014333,0.20733,0.11167
ultimo,0,0.33333,0
tus,0,0,0
track,0.024167,0.30917,0
tips,0,0.2045,0.12883
tiene,0.017667,0.28683,0.028833
terrible,0.037,0.12567,0.17067
terminal,0.017167,0.25767,0.0585
tells,0.029333,0.21667,0.087333
tear,0.063167,0.24975,0.020417
suis,0,0.31417,0.019167
studying,0.022167,0.22267,0.0885
stopped,0.11233,0.1925,0.028667
socks,0,0.30278,0.030556
simply,0,0,0
sight,0.065167,0.26817,0
sigh,0.061167,0.19533,0.076833
sabe,0,0.33333,0
raining,0,0,0
queen,0,0,0
project,0,0,0
plaza,0,0.278,0.055333
player,0.051,0.28233,0
package,0,0.23244,0.10089
pack,0,0,0
online,0.043889,0.27067,0.018778
olha,0,0.264,0.069333
nowadays,0,0.276,0.057333
nearly,0,0.312,0.021333
mug,0,0,0
mio,0,0.28333,0.05
miles,0,0.31833,0.015
mike,0.010083,0.29692,0.026333
march,0.027667,0.2875,0.018167
mar,0,0.28067,0.052667
locked,0.077667,0.23756,0.018222
learning,0.043222,0.23767,0.052444
killing,0.10483,0.21083,0.017667
kami,0,0.33333,0
issue,0.012111,0.28911,0.032111
ipod,0.041556,0.25015,0.041704
inn,0,0.24156,0.091778
honestly,0,0.18633,0.147
history,0,0.27033,0.063
hawaii,0,0,0
hates,0.076667,0.25667,0
hacer,0,0,0
grill,0,0.22167,0.11167
gold,0.015444,0.31789,0
friendship,0,0,0
film,0,0.30633,0.027
fiesta,0,0.23383,0.0995
excuse,0.032667,0.177,0.12367
esse,0,0,0
ends,0.021417,0.26492,0.047
encanta,0,0,0
drop,0.051,0.28233,0
disfrutando,0,0,0
design,0,0.33333,0
deserve,0,0.24911,0.084222
dat,0.013833,0.29933,0.02
daily,0,0.31578,0.017556
coach,0.020667,0.2655,0.047167
ciao,0,0.33333,0
chinese,0,0,0
chicago,0,0.289,0.044333
caf\u00e9,0,0.33333,0
ca,0.015333,0.27667,0.041333
busy,0.033556,0.263,0.036778
bu,0,0,0
brown,0.0395,0.252,0.042
blonde,0.036778,0.19178,0.10478
bebe,0,0.33333,0
bay,0,0.23067,0.10267
ba,0,0.33333,0
awh,0.0775,0.19583,0.06
anywhere,0.03925,0.24392,0.050083
alguien,0,0,0
aku,0,0.297,0.036333
\uff08,0,0.29383,0.0395
\u30fb,0,0,0
\u26c5,0.022667,0.14533,0.16533
\u26bd,0,0.33333,0
\u0e19\u0e19,0,0.31167,0.021667
\u060c,0,0.33333,0
\u0442\u0430\u043a,0,0,0
\u0432\u043e\u0442,0,0,0
\u00bb,0,0.33333,0
\u00ab,0,0.33333,0
Ooo,0,0.22267,0.11067
@real_liam_payne,0,0.27333,0.06
@iambig7,0,0,0
:|,0.057333,0.23367,0.042333
80,0,0.30567,0.027667
#will,0.086667,0.18533,0.061333
#uniform,0.089333,0.244,0
#tweet,0,0.26833,0.065
#truck,0.086,0.20217,0.045167
#toys,0,0.19933,0.134
#think,0.024833,0.22233,0.086167
#taylorswift,0,0.25667,0.076667
#streetart,0,0.33333,0
#still,0,0.164,0.16933
#snapback,0.010667,0.30078,0.021889
#smart,0,0.21367,0.11967
#shower,0,0.18992,0.14342
#shots,0,0.33333,0
#shades,0.029667,0.192,0.11167
#regram,0,0,0
#puppies,0,0,0
#playtime,0,0,0
#pinay,0,0.19067,0.14267
#nostalgia,0,0.33333,0
#nights,0,0.33333,0
#nervous,0.1035,0.21167,0.018167
#mustache,0,0.19817,0.13517
#monkey,0.044889,0.20578,0.082667
#moda,0,0,0
#mini,0,0.25044,0.082889
#mexican,0,0.20508,0.12825
#mama,0,0,0
#lastyear,0,0,0
#ladygaga,0,0,0
#kuw,0,0.33333,0
#king,0,0.23322,0.10011
#kfc,0,0,0
#kawaii,0,0,0
#instabest,0,0.29367,0.039667
#iger,0,0.26467,0.068667
#ied,0,0.22133,0.112
#husband,0,0.29383,0.0395
#hostess,0,0,0
#homesick,0.058333,0.26733,0.0075556
#hockey,0,0,0
#head,0,0,0
#havefun,0,0.26867,0.064667
#happy\uc299\uc299day,0,0,0
#happines,0,0,0
#hahaha,0,0.20833,0.125
#ghetto,0,0.33333,0
#gaza,0,0,0
#frown,0,0.33333,0
#feelinggood,0,0.20067,0.13267
#fatty,0,0,0
#facts,0,0.33333,0
#ecuador,0,0.28267,0.050667
#doll,0,0.27089,0.062444
#cruel,0,0,0
#connecticut,0,0,0
#comedy,0.059,0.197,0.077333
#cheer,0,0.13283,0.2005
#cars,0,0.29783,0.0355
#cancun,0,0.33333,0
#breakingbad,0,0,0
#bestie,0,0,0
#another,0,0,0
#american,0.072667,0.26067,0
#420,0,0.244,0.089333
#22,0,0.33333,0
#18th,0,0,0
#15,0,0,0
yum,0,0.21878,0.11456
wit,0,0,0
williams,0,0,0
whatever,0,0,0
watched,0,0.33333,0
vi,0,0.33333,0
vacaciones,0,0.33333,0
tia,0.023833,0.22783,0.081667
teeth,0.035333,0.243,0.055
stress,0.074333,0.18825,0.070667
streets,0,0,0
spirit,0,0.24467,0.088667
songs,0.0096667,0.30089,0.022778
someone's,0,0.292,0.041333
reunion,0,0,0
results,0,0,0
reminds,0,0.33333,0
